"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050673","GO:0050673","epithelial cell proliferation","26/462","488/18614",0.000232622181244369,0.00224084707376019,0.00152270970945853,"7057/283131/2069/728/64332/677/7128/1051/3091/8660/7538/2896/6868/120425/55959/240/1499/7422/8837/3398/2752/4853/6772/7124/28984/3725",26
"GO:0043405","GO:0043405","regulation of MAP kinase activity","14/462","186/18614",0.00023439274508462,0.00225325700624557,0.00153114255831755,"6283/7057/3553/120892/10221/5997/11213/7099/1843/5788/4067/7422/11214/7124",14
"GO:1903900","GO:1903900","regulation of viral life cycle","12/462","143/18614",0.000239005207118189,0.00229287952290797,0.00155806701538627,"3576/2219/200315/5359/5806/920/7124/10475/4599/1654/5610/9636",12
"GO:0070613","GO:0070613","regulation of protein processing","8/462","67/18614",0.000245049410975415,0.00234124917807185,0.00159093536433506,"7057/120892/5329/831/114769/5566/1522/5621",8
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","8/462","67/18614",0.000245049410975415,0.00234124917807185,0.00159093536433506,"3553/929/7097/7099/7805/7124/1654/5610",8
"GO:0007034","GO:0007034","vacuolar transport","13/462","165/18614",0.000248914373974574,0.0023713350287864,0.00161137942655456,"120892/5660/4035/2896/7805/203228/3482/1130/9114/9765/81609/22898/388",13
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","7/462","51/18614",0.000249721068956102,0.0023713350287864,0.00161137942655456,"948/604/11213/7099/7805/8767/27342",7
"GO:1902895","GO:1902895","positive regulation of miRNA transcription","7/462","51/18614",0.000249721068956102,0.0023713350287864,0.00161137942655456,"9314/3091/2309/2353/7124/1958/3725",7
"GO:0051604","GO:0051604","protein maturation","20/462","332/18614",0.000255479658182781,0.00242109728809321,0.00164519408365382,"7057/1520/9935/120892/5329/831/6868/1512/114769/5552/5566/10159/64115/1362/1522/8767/5621/834/102/10730",20
"GO:0032479","GO:0032479","regulation of type I interferon production","10/462","104/18614",0.000261954362915596,0.0024724258253367,0.00168007306444112,"929/7097/7099/140885/8767/6772/10475/3659/1654/9636",10
"GO:0032606","GO:0032606","type I interferon production","10/462","104/18614",0.000261954362915596,0.0024724258253367,0.00168007306444112,"929/7097/7099/140885/8767/6772/10475/3659/1654/9636",10
"GO:0006213","GO:0006213","pyrimidine nucleoside metabolic process","5/462","24/18614",0.00026515569652529,0.00249759559307693,0.00169717652954218,"200315/1890/978/1806/7378",5
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","11/462","124/18614",0.00026632902321511,0.00250359999287926,0.00170125666423122,"6280/6279/64581/114548/1509/1512/7805/10018/834/7124/1654",11
"GO:0043542","GO:0043542","endothelial cell migration","18/462","283/18614",0.000267638696136263,0.00251085941435466,0.00170618961645946,"6283/6280/7057/1545/9314/3091/2896/301/6868/5743/7422/5025/2752/4215/5606/7124/28984/388",18
"GO:0042987","GO:0042987","amyloid precursor protein catabolic process","8/462","68/18614",0.000271791975651609,0.0025447136477842,0.00172919438575098,"10313/6868/8301/3459/4067/5621/102/7124",8
"GO:0048536","GO:0048536","spleen development","6/462","37/18614",0.000273779805224675,0.00255819850001936,0.00173835766854236,"64332/6868/4791/10018/3720/602",6
"GO:0098739","GO:0098739","import across plasma membrane","15/462","212/18614",0.000278346543566672,0.0025956787455958,0.00176382640066621,"7057/948/6515/2180/5997/123041/8660/124935/51296/120103/2534/6546/5621/6533/7124",15
"GO:0045069","GO:0045069","regulation of viral genome replication","9/462","86/18614",0.000280127864609376,0.00260708642122511,0.00177157819178418,"3576/200315/5359/7124/10475/4599/1654/5610/9636",9
"GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation","7/462","52/18614",0.000282482146747825,0.00261856466191635,0.00177937793356608,"6348/9935/10221/11025/7099/4067/1499",7
"GO:0006968","GO:0006968","cellular defense response","7/462","52/18614",0.000282482146747825,0.00261856466191635,0.00177937793356608,"653361/4332/728/4688/7305/23643/10288",7
"GO:0006690","GO:0006690","icosanoid metabolic process","11/462","125/18614",0.000285642059296377,0.00264261326937163,0.00179571954317431,"3553/1545/7097/50640/301/4671/240/5743/4048/834/241",11
"GO:0042176","GO:0042176","regulation of protein catabolic process","21/462","361/18614",0.00028963336531536,0.00266896860503622,0.00181362863031481,"3553/8870/120892/7128/10221/6386/11213/26234/1263/4035/3949/7133/5566/7077/255488/2534/4947/26088/127544/9554/7124",21
"GO:0050878","GO:0050878","regulation of body fluid levels","21/462","361/18614",0.00028963336531536,0.00266896860503622,0.00181362863031481,"7057/5329/948/5341/5265/3091/7099/221037/308/2207/4067/5566/7422/5359/25946/953/84034/5873/3572/5912/3043",21
"GO:0014015","GO:0014015","positive regulation of gliogenesis","8/462","69/18614",0.000300873586328365,0.00276165303600417,0.00187660993975049,"3553/7097/7133/706/4067/3398/3572/7124",8
"GO:0061614","GO:0061614","miRNA transcription","8/462","69/18614",0.000300873586328365,0.00276165303600417,0.00187660993975049,"9314/3091/2309/1655/2353/7124/1958/3725",8
"GO:0009159","GO:0009159","deoxyribonucleoside monophosphate catabolic process","4/462","14/18614",0.000307670068979596,0.00281849914171112,0.00191523824157371,"1890/1806/7378/4860",4
"GO:0032728","GO:0032728","positive regulation of interferon-beta production","6/462","38/18614",0.00031837547821216,0.00289599108556636,0.00196789588907447,"7097/7099/8767/3659/1654/9636",6
"GO:0043618","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","6/462","38/18614",0.00031837547821216,0.00289599108556636,0.00196789588907447,"1051/3091/7422/3309/1958/3725",6
"GO:0072529","GO:0072529","pyrimidine-containing compound catabolic process","6/462","38/18614",0.00031837547821216,0.00289599108556636,0.00196789588907447,"200315/1890/978/1806/7378/54790",6
"GO:0010883","GO:0010883","regulation of lipid storage","7/462","53/18614",0.000318608608300751,0.00289599108556636,0.00196789588907447,"4792/948/10938/51099/114885/123/7124",7
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","5/462","25/18614",0.000324735726712168,0.00294024285891327,0.00199796603787005,"3553/3557/9314/960/7124",5
"GO:0070423","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","5/462","25/18614",0.000324735726712168,0.00294024285891327,0.00199796603787005,"4792/7128/7099/51296/8767",5
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","12/462","148/18614",0.000328404039269093,0.00296731737835044,0.00201636382775436,"3553/64581/114548/1604/5788/7305/3684/5724/3689/3105/2209/7124",12
"GO:0033673","GO:0033673","negative regulation of kinase activity","16/462","239/18614",0.000328996233301697,0.00296731737835044,0.00201636382775436,"3553/7128/10221/5997/1026/11213/8660/1843/5788/4067/5339/51422/6546/90007/3192/4616",16
"GO:0007254","GO:0007254","JNK cascade","13/462","170/18614",0.000333030298005859,0.00298796505834606,0.00203039442501166,"3553/653361/120892/10221/6386/7099/4671/140885/9770/9448/8767/7124/4616",13
"GO:0009267","GO:0009267","cellular response to starvation","13/462","170/18614",0.000333030298005859,0.00298796505834606,0.00203039442501166,"120892/1026/2309/23710/7378/80315/81631/7071/2752/2353/123/3309/5610",13
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","9/462","88/18614",0.000333204151412307,0.00298796505834606,0.00203039442501166,"4332/1051/7305/1378/10288/4067/57162/64115/5621",9
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","23/462","419/18614",0.000347476583148337,0.00310998198557286,0.00211330787411854,"7057/283131/2069/728/677/7128/3091/8660/7538/2896/6868/120425/55959/240/1499/7422/8837/2752/4853/6772/7124/28984/3725",23
"GO:0014013","GO:0014013","regulation of gliogenesis","10/462","108/18614",0.000355946443489742,0.00317969748371716,0.00216068123893542,"3553/7097/3949/7133/706/4067/1499/3398/3572/7124",10
"GO:0010038","GO:0010038","response to metal ion","21/462","367/18614",0.000360764204224711,0.00321658466056842,0.00218574696653622,"6279/7057/6648/929/653361/120892/1536/10105/2354/3091/8826/706/5743/4048/5359/5025/5621/2353/241/3309/3725",21
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","9/462","89/18614",0.000362702887825316,0.00322157393901118,0.00218913730174335,"4332/1051/7305/1378/10288/4067/57162/64115/5621",9
"GO:0055072","GO:0055072","iron ion homeostasis","9/462","89/18614",0.000362702887825316,0.00322157393901118,0.00218913730174335,"6648/6556/3091/51312/26234/2512/2495/8301/9114",9
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","8/462","71/18614",0.000366668185902584,0.00324445788738044,0.00220468749737279,"1520/6556/1509/10437/2207/3105/50856/2209",8
"GO:1903317","GO:1903317","regulation of protein maturation","8/462","71/18614",0.000366668185902584,0.00324445788738044,0.00220468749737279,"7057/120892/5329/831/114769/5566/1522/5621",8
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","10/462","109/18614",0.000383392330543558,0.0033860282954622,0.00230088800899288,"7057/677/7128/831/7538/409/3383/8837/7124/28984",10
"GO:0002433","GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis","5/462","26/18614",0.000393920594577473,0.00344643636304486,0.00234193674994216,"5788/2268/4067/3055/2534",5
"GO:0035872","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","5/462","26/18614",0.000393920594577473,0.00344643636304486,0.00234193674994216,"4792/7128/7099/51296/8767",5
"GO:0035994","GO:0035994","response to muscle stretch","5/462","26/18614",0.000393920594577473,0.00344643636304486,0.00234193674994216,"4792/1499/6546/2353/3725",5
"GO:0038096","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis","5/462","26/18614",0.000393920594577473,0.00344643636304486,0.00234193674994216,"5788/2268/4067/3055/2534",5
"GO:0051238","GO:0051238","sequestering of metal ion","5/462","26/18614",0.000393920594577473,0.00344643636304486,0.00234193674994216,"6280/6279/2512/2495/301",5
"GO:0009116","GO:0009116","nucleoside metabolic process","7/462","55/18614",0.000401959470647846,0.00351019560162007,0.00238526269252121,"200315/1890/978/51816/1806/7378/4860",7
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","8/462","72/18614",0.000403703596794241,0.00351534923588518,0.0023887647114793,"6348/1230/3958/6868/158747/102/7124/6351",8
"GO:0019216","GO:0019216","regulation of lipid metabolic process","20/462","344/18614",0.000404054481949988,0.00351534923588518,0.0023887647114793,"3553/5660/8660/301/427/3949/2268/10577/706/4067/5743/51422/3398/51099/57674/114294/338442/7124/58526/1958",20
"GO:0031341","GO:0031341","regulation of cell killing","10/462","110/18614",0.000412577623863796,0.00358283022061646,0.00243461967046216,"64581/1604/5788/7305/3684/1378/409/3105/3383/5272",10
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","12/462","152/18614",0.000418972662538162,0.0036316146185126,0.00246776984711473,"7057/9314/3091/301/6868/5743/7422/5025/4215/5606/7124/28984",12
"GO:0002520","GO:0002520","immune system development","14/462","197/18614",0.000421444878841948,0.00364583808206459,0.00247743503413545,"9935/64332/7128/604/11213/5788/6868/4791/10288/4067/1499/10018/3720/602",14
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","6/462","40/18614",0.00042451539311711,0.00364583808206459,0.00247743503413545,"5341/3936/5339/752/23433/7124",6
"GO:0032570","GO:0032570","response to progesterone","6/462","40/18614",0.00042451539311711,0.00364583808206459,0.00247743503413545,"7057/1545/7097/2354/706/2353",6
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","6/462","40/18614",0.00042451539311711,0.00364583808206459,0.00247743503413545,"6348/64581/5025/920/7124/6351",6
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","6/462","40/18614",0.00042451539311711,0.00364583808206459,0.00247743503413545,"7057/3091/7305/5743/10159/4179",6
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","11/462","131/18614",0.000428043199247147,0.0036693905080416,0.002493439476445,"7057/3091/2896/301/6868/5743/7422/5025/4215/5606/388",11
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","13/462","175/18614",0.000440244014284331,0.00376706966068937,0.00255981481989887,"200315/1890/978/51816/1806/960/5142/7378/2799/80896/2760/313/4860",13
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","10/462","111/18614",0.000443587146371032,0.00377709169948382,0.00256662503732048,"6648/8870/597/5329/10105/4170/409/665/10018/2537",10
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","8/462","73/18614",0.000443722969759562,0.00377709169948382,0.00256662503732048,"3553/7099/10746/5743/5339/4214/834/3659",8
"GO:0030183","GO:0030183","B cell differentiation","12/462","153/18614",0.00044464906564985,0.00377709169948382,0.00256662503732048,"64332/677/604/1316/5788/10673/6868/1378/150372/3398/602/4853",12
"GO:0046718","GO:0046718","viral entry into host cell","12/462","153/18614",0.00044464906564985,0.00377709169948382,0.00256662503732048,"2219/1604/1508/3949/290/1378/5359/3383/5806/920/4179/10475",12
"GO:0006816","GO:0006816","calcium ion transport","24/462","455/18614",0.000462858164205806,0.00392463401664161,0.00266688360539633,"6348/1230/81671/3958/123041/5142/490/5788/79026/409/10288/706/4067/5566/5743/1499/5025/353514/920/2534/6546/10367/5621/6351",24
"GO:0060761","GO:0060761","negative regulation of response to cytokine stimulus","9/462","92/18614",0.000464389416142995,0.00393048433373202,0.00267085903716109,"3557/9314/11213/5788/4671/114769/54625/27342/9636",9
"GO:0016188","GO:0016188","synaptic vesicle maturation","5/462","27/18614",0.000473674301321102,0.00398739880319313,0.00270953379380644,"253832/8301/10159/9114/526",5
"GO:0034143","GO:0034143","regulation of toll-like receptor 4 signaling pathway","5/462","27/18614",0.000473674301321102,0.00398739880319313,0.00270953379380644,"929/7128/4814/4067/57162",5
"GO:0042832","GO:0042832","defense response to protozoan","5/462","27/18614",0.000473674301321102,0.00398739880319313,0.00270953379380644,"6556/64581/1130/602/2634",5
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","10/462","112/18614",0.000476508448415517,0.00400404221402391,0.00272084339345172,"5341/683/2533/3684/2268/3689/3055/3687/102/9636",10
"GO:0001503","GO:0001503","ossification","23/462","429/18614",0.0004829533391993,0.0040509120300523,0.00275269256548254,"1462/6348/1051/1230/3091/490/29887/2268/240/1655/5552/5566/5743/1499/6256/9770/6546/7071/3572/1052/7124/3192/9636",23
"GO:0071248","GO:0071248","cellular response to metal ion","14/462","200/18614",0.000490489443233123,0.0041067503204035,0.00279063603242992,"653361/120892/1536/10105/2354/8826/706/5743/5025/5621/2353/241/3309/3725",14
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","9/462","93/18614",0.000503079295721974,0.0042046269581629,0.00285714557178698,"120892/1545/7128/10105/23135/301/140885/2534/388",9
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","15/462","225/18614",0.000522982732327846,0.00436317022399232,0.00296487955018944,"283131/728/7128/3091/8660/2896/6868/120425/1499/7422/8837/2752/4853/7124/3725",15
"GO:0046135","GO:0046135","pyrimidine nucleoside catabolic process","4/462","16/18614",0.000537773391678665,0.0044706001528874,0.00303788078161239,"200315/978/1806/7378",4
"GO:2000345","GO:2000345","regulation of hepatocyte proliferation","4/462","16/18614",0.000537773391678665,0.0044706001528874,0.00303788078161239,"7128/55959/8837/7124",4
"GO:0043534","GO:0043534","blood vessel endothelial cell migration","13/462","179/18614",0.000545893233071231,0.00453004118101029,0.003078272395892,"7057/1545/9314/3091/301/6868/5743/7422/5025/4215/5606/7124/28984",13
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","10/462","114/18614",0.000548450381071812,0.00453885693952892,0.00308426291673108,"2069/653361/5329/6868/8826/1839/9770/2885/2537/5782",10
"GO:0015711","GO:0015711","organic anion transport","23/462","433/18614",0.000548898581086011,0.00453885693952892,0.00308426291673108,"7057/3553/6556/116362/948/6515/5660/2180/366/5997/8660/50640/301/124935/1378/9056/5743/28232/5025/120103/6533/123/7124",23
"GO:0002753","GO:0002753","cytosolic pattern recognition receptor signaling pathway","9/462","95/18614",0.000588408535233185,0.0048398673883969,0.00328880678699645,"4792/7128/7099/9958/51296/57162/8767/7124/1654",9
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","9/462","95/18614",0.000588408535233185,0.0048398673883969,0.00328880678699645,"10313/6868/8301/3459/4067/9445/5621/102/7124",9
"GO:0046330","GO:0046330","positive regulation of JNK cascade","9/462","95/18614",0.000588408535233185,0.0048398673883969,0.00328880678699645,"3553/653361/6386/7099/4671/9770/8767/7124/4616",9
"GO:0001961","GO:0001961","positive regulation of cytokine-mediated signaling pathway","7/462","59/18614",0.000620644234482574,0.00506931794318634,0.00344472398086022,"3091/6868/54502/7805/54625/8767/834",7
"GO:0010574","GO:0010574","regulation of vascular endothelial growth factor production","7/462","59/18614",0.000620644234482574,0.00506931794318634,0.00344472398086022,"3553/1545/728/3091/55959/5743/3572",7
"GO:0033619","GO:0033619","membrane protein proteolysis","7/462","59/18614",0.000620644234482574,0.00506931794318634,0.00344472398086022,"3553/6868/1512/7133/7077/102/7124",7
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","7/462","59/18614",0.000620644234482574,0.00506931794318634,0.00344472398086022,"604/3958/3091/8660/4067/10018/602",7
"GO:0003158","GO:0003158","endothelium development","11/462","137/18614",0.000625681606218494,0.00510154356763142,0.00346662207101126,"3553/694/23135/1903/1499/7422/3383/5908/3687/7124/388",11
"GO:0031952","GO:0031952","regulation of protein autophosphorylation","6/462","43/18614",0.000633269433946328,0.0051365187420091,0.00349038854675096,"5788/7422/9770/5912/1654/3725",6
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","6/462","43/18614",0.000633269433946328,0.0051365187420091,0.00349038854675096,"677/7538/8826/8837/5782/2353",6
"GO:0071604","GO:0071604","transforming growth factor beta production","6/462","43/18614",0.000633269433946328,0.0051365187420091,0.00349038854675096,"7057/3091/7305/5743/10159/4179",6
"GO:0048534","GO:0048534","hematopoietic or lymphoid organ development","9/462","96/18614",0.000635314745110249,0.00514417762418559,0.0034955929421737,"9935/64332/5788/6868/4791/1499/10018/3720/602",9
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","8/462","77/18614",0.000637266525502503,0.005151053991605,0.00350026559991905,"64332/114548/604/1604/9308/301/64115/8767",8
"GO:0051348","GO:0051348","negative regulation of transferase activity","17/462","279/18614",0.000639940129686889,0.00516373106372564,0.00350887997661241,"3553/7128/10221/5997/1026/11213/8660/1843/7538/5788/4067/5339/51422/6546/90007/3192/4616",17
"GO:0006910","GO:0006910","phagocytosis, recognition","5/462","29/18614",0.000668918882479252,0.0053697405823764,0.00364886842025217,"2219/948/64581/5806/2209",5
"GO:0031342","GO:0031342","negative regulation of cell killing","5/462","29/18614",0.000668918882479252,0.0053697405823764,0.00364886842025217,"5788/1378/409/3105/5272",5
"GO:1900017","GO:1900017","positive regulation of cytokine production involved in inflammatory response","5/462","29/18614",0.000668918882479252,0.0053697405823764,0.00364886842025217,"64581/3091/7099/23765/7124",5
"GO:0010586","GO:0010586","miRNA metabolic process","9/462","97/18614",0.000685233390247411,0.00545091617679258,0.00370402919727975,"9314/3091/2309/1655/2353/7124/79670/1958/3725",9
"GO:0071241","GO:0071241","cellular response to inorganic substance","15/462","231/18614",0.000687013890023471,0.00545091617679258,0.00370402919727975,"653361/120892/1536/10105/2354/8826/706/5743/5025/8837/5621/2353/241/3309/3725",15
"GO:2000630","GO:2000630","positive regulation of miRNA metabolic process","7/462","60/18614",0.00068784616206321,0.00545091617679258,0.00370402919727975,"9314/3091/2309/2353/7124/1958/3725",7
"GO:0044539","GO:0044539","long-chain fatty acid import into cell","4/462","17/18614",0.000689531562603685,0.00545091617679258,0.00370402919727975,"7057/948/2180/8660",4
"GO:0055119","GO:0055119","relaxation of cardiac muscle","4/462","17/18614",0.000689531562603685,0.00545091617679258,0.00370402919727975,"5997/5142/5025/6546",4
"GO:0097396","GO:0097396","response to interleukin-17","4/462","17/18614",0.000689531562603685,0.00545091617679258,0.00370402919727975,"3553/64332/23765/9021",4
"GO:0097398","GO:0097398","cellular response to interleukin-17","4/462","17/18614",0.000689531562603685,0.00545091617679258,0.00370402919727975,"3553/64332/23765/9021",4
"GO:1901550","GO:1901550","regulation of endothelial cell development","4/462","17/18614",0.000689531562603685,0.00545091617679258,0.00370402919727975,"3553/1903/7422/7124",4
"GO:1903140","GO:1903140","regulation of establishment of endothelial barrier","4/462","17/18614",0.000689531562603685,0.00545091617679258,0.00370402919727975,"3553/1903/7422/7124",4
"GO:0046328","GO:0046328","regulation of JNK cascade","11/462","139/18614",0.000706447860892611,0.00557521014542277,0.00378848995101727,"3553/653361/6386/7099/4671/140885/9770/9448/8767/7124/4616",11
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","6/462","44/18614",0.000718105576997313,0.00560183159526693,0.00380657986917021,"3553/6868/7133/7077/102/7124",6
"GO:0043620","GO:0043620","regulation of DNA-templated transcription in response to stress","6/462","44/18614",0.000718105576997313,0.00560183159526693,0.00380657986917021,"1051/3091/7422/3309/1958/3725",6
"GO:0046640","GO:0046640","regulation of alpha-beta T cell proliferation","6/462","44/18614",0.000718105576997313,0.00560183159526693,0.00380657986917021,"1604/5788/3105/64115/8767/3659",6
"GO:1903573","GO:1903573","negative regulation of response to endoplasmic reticulum stress","6/462","44/18614",0.000718105576997313,0.00560183159526693,0.00380657986917021,"120892/23645/84919/240/2907/3309",6
"GO:2000516","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","6/462","44/18614",0.000718105576997313,0.00560183159526693,0.00380657986917021,"64332/114548/1604/9308/301/8767",6
"GO:0010594","GO:0010594","regulation of endothelial cell migration","15/462","232/18614",0.000718214282013033,0.00560183159526693,0.00380657986917021,"7057/9314/3091/2896/301/6868/5743/7422/5025/2752/4215/5606/7124/28984/388",15
"GO:0050769","GO:0050769","positive regulation of neurogenesis","15/462","232/18614",0.000718214282013033,0.00560183159526693,0.00380657986917021,"3553/7097/3091/57698/7133/706/4067/8650/1499/7422/6604/3398/3572/10154/7124",15
"GO:0044000","GO:0044000","movement in host","13/462","185/18614",0.000744125357696261,0.00579425611859489,0.0039373369803718,"3576/2219/1604/1508/3949/290/1378/5359/3383/5806/920/4179/10475",13
"GO:1904019","GO:1904019","epithelial cell apoptotic process","11/462","140/18614",0.000749971129189629,0.00582533935913391,0.00395845879306684,"7057/64332/677/7128/831/7538/409/3383/8837/7124/28984",11
"GO:0051651","GO:0051651","maintenance of location in cell","15/462","233/18614",0.000750610936258265,0.00582533935913391,0.00395845879306684,"6280/6279/6348/2512/2495/5788/706/4067/5552/5566/2760/920/6546/3309/3192",15
"GO:1903201","GO:1903201","regulation of oxidative stress-induced cell death","8/462","79/18614",0.000756830457351923,0.00586386715878637,0.00398463936348678,"6648/120892/3091/7099/4170/1499/2534/7124",8
"GO:0036473","GO:0036473","cell death in response to oxidative stress","9/462","99/18614",0.000794686697434626,0.0061266934825323,0.00416323619847635,"6648/120892/1545/3091/7099/4170/1499/2534/7124",9
"GO:1990868","GO:1990868","response to chemokine","9/462","99/18614",0.000794686697434626,0.0061266934825323,0.00416323619847635,"3576/6349/6348/2920/1230/3091/1843/4067/6351",9
"GO:1990869","GO:1990869","cellular response to chemokine","9/462","99/18614",0.000794686697434626,0.0061266934825323,0.00416323619847635,"3576/6349/6348/2920/1230/3091/1843/4067/6351",9
"GO:0097028","GO:0097028","dendritic cell differentiation","6/462","45/18614",0.000811467856093631,0.00623548984156159,0.00423716595217866,"28959/1051/10288/4067/64343/4853",6
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","6/462","45/18614",0.000811467856093631,0.00623548984156159,0.00423716595217866,"3553/653361/1843/7422/4215/4616",6
"GO:0071774","GO:0071774","response to fibroblast growth factor","10/462","120/18614",0.000820127349699482,0.00629168305056811,0.00427535059492462,"7057/3576/677/960/7538/55959/8826/1499/2885/9592",10
"GO:0032890","GO:0032890","regulation of organic acid transport","8/462","80/18614",0.00082303196048797,0.00629329839508969,0.0042764482605422,"7057/3553/2180/5997/8660/124935/5025/7124",8
"GO:0070227","GO:0070227","lymphocyte apoptotic process","8/462","80/18614",0.00082303196048797,0.00629329839508969,0.0042764482605422,"64332/604/3958/3091/8660/4067/10018/602",8
"GO:0043030","GO:0043030","regulation of macrophage activation","7/462","62/18614",0.000839486336824811,0.006408627721643,0.00435481732346686,"7057/6348/120892/7099/5788/2896/3949",7
"GO:0001889","GO:0001889","liver development","11/462","142/18614",0.000843714058104076,0.00643039490940007,0.00436960865328736,"6648/7128/1051/301/55959/3482/8837/3720/4853/7124/3725",11
"GO:0002923","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","4/462","18/18614",0.000869271016974022,0.00656095992132897,0.00445833073240992,"5788/1378/4179/7124",4
"GO:0009125","GO:0009125","nucleoside monophosphate catabolic process","4/462","18/18614",0.000869271016974022,0.00656095992132897,0.00445833073240992,"1890/1806/7378/4860",4
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","4/462","18/18614",0.000869271016974022,0.00656095992132897,0.00445833073240992,"1051/3091/7422/3309",4
"GO:0045064","GO:0045064","T-helper 2 cell differentiation","4/462","18/18614",0.000869271016974022,0.00656095992132897,0.00445833073240992,"114548/604/301/602",4
"GO:0150078","GO:0150078","positive regulation of neuroinflammatory response","4/462","18/18614",0.000869271016974022,0.00656095992132897,0.00445833073240992,"3553/6348/120892/7124",4
"GO:0150079","GO:0150079","negative regulation of neuroinflammatory response","4/462","18/18614",0.000869271016974022,0.00656095992132897,0.00445833073240992,"5788/2896/3949/7133",4
"GO:0050921","GO:0050921","positive regulation of chemotaxis","11/462","143/18614",0.000894106462352898,0.00673752482598829,0.00457831084967121,"7057/3576/6348/728/1230/6868/7422/5025/158747/102/6351",11
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","6/462","46/18614",0.000913921129367936,0.00686469375628135,0.00466472520929717,"1604/5788/1378/4179/602/7124",6
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","6/462","46/18614",0.000913921129367936,0.00686469375628135,0.00466472520929717,"2069/653361/3091/3460/6868/1839",6
"GO:1900745","GO:1900745","positive regulation of p38MAPK cascade","5/462","31/18614",0.000918844454070492,0.00686854606306774,0.0046673429448027,"3553/653361/7422/4215/4616",5
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/462","31/18614",0.000918844454070492,0.00686854606306774,0.0046673429448027,"7128/3383/8837/85450/1654",5
"GO:1903203","GO:1903203","regulation of oxidative stress-induced neuron death","5/462","31/18614",0.000918844454070492,0.00686854606306774,0.0046673429448027,"3091/7099/4170/1499/7124",5
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","7/462","63/18614",0.000924592173709518,0.00688946512850219,0.00468155795502041,"3553/929/2219/64581/7097/7099/7124",7
"GO:0070542","GO:0070542","response to fatty acid","7/462","63/18614",0.000924592173709518,0.00688946512850219,0.00468155795502041,"948/2180/7097/2309/3949/5724/5743",7
"GO:1903532","GO:1903532","positive regulation of secretion by cell","17/462","289/18614",0.000945933723413367,0.0070372648977504,0.00478199146800991,"3553/7097/6386/3091/7099/56729/8660/3684/2268/5724/3689/5566/5025/5873/2752/338442/28984",17
"GO:0061008","GO:0061008","hepaticobiliary system development","11/462","145/18614",0.00100238086380672,0.00744534721097772,0.00505929325619791,"6648/7128/1051/301/55959/3482/8837/3720/4853/7124/3725",11
"GO:0098657","GO:0098657","import into cell","16/462","265/18614",0.00100696043193869,0.00746749069526597,0.00507434028859999,"7057/948/6515/2180/5997/123041/8660/124935/51296/3587/120103/2534/6546/5621/6533/7124",16
